vacina_dataaplicacao,estab_municipio,1dose,2dose,doseU
2021-03-05,CORDEIRO,21,29,0
2021-03-05,DUAS BARRAS,5,25,0
2021-03-05,DUQUE DE CAXIAS,5463,259,0
2021-03-05,ENGENHEIRO PAULO DE FRONTIN,47,1,0
2021-03-05,GUAPIMIRIM,95,242,0
2021-03-05,IGUABA GRANDE,21,54,0
2021-03-05,ITABORAI,86,6,0
2021-03-05,ITAGUAI,278,27,0
2021-03-05,ITALVA,159,6,0
2021-03-05,ITAOCARA,154,8,0
2021-03-05,ITAPERUNA,7,1,0
2021-03-05,ITATIAIA,11,0,0
2021-03-05,JAPERI,22,17,0
2021-03-05,LAJE DO MURIAE,7,7,0
2021-03-05,MACAE,2,0,0
2021-03-05,MACUCO,10,32,0
2021-03-05,MAGE,551,77,0
2021-03-05,MANGARATIBA,69,17,0
2021-03-05,MARICA,62,8,0
2021-03-05,MENDES,93,3,0
2021-03-05,MESQUITA,537,87,0
2021-03-05,MIGUEL PEREIRA,3,61,0
2021-03-05,MIRACEMA,46,3,0
2021-03-05,NATIVIDADE,46,7,0
2021-03-05,NILOPOLIS,185,61,0
2021-03-05,NITEROI,2051,336,0
2021-03-05,NOVA FRIBURGO,15,95,0
2021-03-05,NOVA IGUACU,669,52,0
2021-03-05,PARACAMBI,5,0,0
2021-03-05,PARAIBA DO SUL,70,80,0
2021-03-05,PARATY,46,4,0
2021-03-05,PATY DO ALFERES,46,47,0
2021-03-05,PETROPOLIS,243,291,0
2021-03-05,PINHEIRAL,510,31,0
2021-03-05,PIRAI,46,0,0
2021-03-05,PORCIUNCULA,0,10,0
2021-03-05,PORTO REAL,7,1,0
2021-03-05,QUATIS,11,40,0
2021-03-05,QUEIMADOS,363,14,0
2021-03-05,QUISSAMA,78,5,0
2021-03-05,RESENDE,157,113,0
2021-03-05,RIO BONITO,158,160,0
2021-03-05,RIO CLARO,0,10,0
2021-03-05,RIO DAS OSTRAS,413,15,0
2021-03-05,RIO DE JANEIRO,7342,7203,0
2021-03-05,SANTO ANTONIO DE PADUA,106,0,0
2021-03-05,SAO FIDELIS,82,0,0
2021-03-05,SAO FRANCISCO DE ITABAPOANA,30,37,0
2021-03-05,SAO GONCALO,985,52,0
2021-03-05,SAO JOAO DA BARRA,191,16,0
2021-03-05,SAO JOAO DE MERITI,362,60,0
2021-03-05,SAO JOSE DE UBA,10,0,0
2021-03-05,SAO PEDRO DA ALDEIA,138,14,0
2021-03-05,SAO SEBASTIAO DO ALTO,44,0,0
2021-03-05,SAPUCAIA,50,11,0
2021-03-05,SAQUAREMA,379,8,0
2021-03-05,SEROPEDICA,32,0,0
2021-03-05,SILVA JARDIM,56,0,0
2021-03-05,SUMIDOURO,20,0,0
2021-03-05,TANGUA,102,11,0
2021-03-05,TERESOPOLIS,409,45,0
2021-03-05,TRAJANO DE MORAES,36,52,0
2021-03-05,TRES RIOS,123,11,0
2021-03-05,VALENCA,642,184,0
2021-03-05,VARRE-SAI,15,7,0
2021-03-05,VASSOURAS,54,145,0
2021-03-05,VOLTA REDONDA,1735,616,0
2021-03-06,ANGRA DOS REIS,200,7,0
2021-03-06,ARARUAMA,32,160,0
2021-03-06,ARRAIAL DO CABO,0,9,0
2021-03-06,BARRA DO PIRAI,204,0,0
2021-03-06,BARRA MANSA,772,21,0
2021-03-06,BELFORD ROXO,98,3,0
2021-03-06,BOM JESUS DO ITABAPOANA,156,3,0
2021-03-06,CAMPOS DOS GOYTACAZES,1,31,0
2021-03-06,CARDOSO MOREIRA,23,0,0
2021-03-06,CASIMIRO DE ABREU,0,1,0
2021-03-06,COMENDADOR LEVY GASPARIAN,74,0,0
2021-03-06,CONCEICAO DE MACABU,21,0,0
2021-03-06,CORDEIRO,39,0,0
2021-03-06,DUQUE DE CAXIAS,52,0,0
2021-03-06,ENGENHEIRO PAULO DE FRONTIN,29,72,0
2021-03-06,GUAPIMIRIM,2,19,0
2021-03-06,ITABORAI,11,1,0
2021-03-06,MACAE,0,1,0
2021-03-06,MACUCO,0,29,0
2021-03-06,MAGE,1,0,0
2021-03-06,MENDES,36,118,0
2021-03-06,MESQUITA,0,1,0
2021-03-06,MIGUEL PEREIRA,2,0,0
2021-03-06,NILOPOLIS,3,0,0
2021-03-06,NITEROI,2,1,0
2021-03-06,NOVA FRIBURGO,10,291,0
2021-03-06,NOVA IGUACU,40,2,0
2021-03-06,PARATY,1,0,0
2021-03-06,PETROPOLIS,24,225,0
2021-03-06,PIRAI,31,0,0
2021-03-06,PORTO REAL,155,0,0
2021-03-06,RESENDE,1379,2,0
2021-03-06,RIO DAS OSTRAS,85,1,0
2021-03-06,RIO DE JANEIRO,3271,1958,0
2021-03-06,SAO GONCALO,494,69,0
2021-03-06,SAO JOAO DE MERITI,3,4,0
2021-03-06,SAQUAREMA,0,10,0
2021-03-06,SEROPEDICA,0,1,0
2021-03-06,TRES RIOS,202,2,0
2021-03-06,VASSOURAS,17,8,0
2021-03-06,VOLTA REDONDA,0,1,0
2021-03-07,ARARUAMA,0,1,0
2021-03-07,BARRA MANSA,3,0,0
2021-03-07,BELFORD ROXO,19,1,0
2021-03-07,CAMPOS DOS GOYTACAZES,18,0,0
2021-03-07,CARDOSO MOREIRA,5,2,0
2021-03-07,COMENDADOR LEVY GASPARIAN,0,1,0
2021-03-07,CONCEICAO DE MACABU,10,0,0
2021-03-07,DUQUE DE CAXIAS,2,3,0
2021-03-07,IGUABA GRANDE,5,0,0
2021-03-07,MACAE,1,0,0
2021-03-07,MAGE,1,0,0
2021-03-07,MANGARATIBA,1,0,0
2021-03-07,MIGUEL PEREIRA,0,1,0
2021-03-07,NILOPOLIS,2,1,0
2021-03-07,NITEROI,0,1,0
2021-03-07,NOVA FRIBURGO,1,0,0
2021-03-07,NOVA IGUACU,7,1,0
2021-03-07,PARATY,1,0,0
2021-03-07,PETROPOLIS,3,4,0
2021-03-07,RIO DE JANEIRO,111,25,0
2021-03-07,SAO GONCALO,1,1,0
2021-03-07,SAO JOAO DE MERITI,2,0,0
2021-03-07,SAO PEDRO DA ALDEIA,7,3,0
2021-03-07,SAQUAREMA,1,1,0
2021-03-08,ANGRA DOS REIS,74,13,0
2021-03-08,APERIBE,0,30,0
2021-03-08,ARARUAMA,67,14,0
2021-03-08,AREAL,59,0,0
2021-03-08,ARMACAO DOS BUZIOS,10,0,0
2021-03-08,ARRAIAL DO CABO,18,3,0
2021-03-08,BARRA DO PIRAI,53,1,0
2021-03-08,BARRA MANSA,115,39,0
2021-03-08,BELFORD ROXO,830,70,0
2021-03-08,BOM JARDIM,121,0,0
2021-03-08,BOM JESUS DO ITABAPOANA,37,3,0
2021-03-08,CABO FRIO,0,2,0
2021-03-08,CACHOEIRAS DE MACACU,32,54,0
2021-03-08,CAMBUCI,113,1,0
2021-03-08,CAMPOS DOS GOYTACAZES,1110,84,0
2021-03-08,CANTAGALO,150,4,0
2021-03-08,CARAPEBUS,4,0,0
2021-03-08,CARMO,206,0,0
2021-03-08,CASIMIRO DE ABREU,11,1,0
2021-03-08,COMENDADOR LEVY GASPARIAN,6,1,0
2021-03-08,CONCEICAO DE MACABU,62,4,0
2021-03-08,CORDEIRO,2,30,0
2021-03-08,DUQUE DE CAXIAS,22,92,0
2021-03-08,GUAPIMIRIM,275,14,0
2021-03-08,IGUABA GRANDE,99,4,0
2021-03-08,ITABORAI,74,9,0
2021-03-08,ITAGUAI,127,7,0
2021-03-08,ITALVA,12,6,0
2021-03-08,ITAOCARA,30,0,0
2021-03-08,ITAPERUNA,14,7,0
2021-03-08,ITATIAIA,75,1,0
2021-03-08,JAPERI,331,26,0
2021-03-08,LAJE DO MURIAE,19,12,0
2021-03-08,MACAE,78,0,0
2021-03-08,MACUCO,31,33,0
2021-03-08,MAGE,371,37,0
2021-03-08,MANGARATIBA,36,8,0
2021-03-08,MARICA,39,1,0
2021-03-08,MESQUITA,331,19,0
2021-03-08,MIGUEL PEREIRA,72,0,0
2021-03-08,MIRACEMA,135,7,0
2021-03-08,NILOPOLIS,297,77,0
2021-03-08,NITEROI,1893,719,0
2021-03-08,NOVA FRIBURGO,552,109,0
2021-03-08,NOVA IGUACU,1223,154,0
2021-03-08,PARACAMBI,282,55,0
2021-03-08,PARAIBA DO SUL,141,0,0
2021-03-08,PARATY,98,2,0
2021-03-08,PATY DO ALFERES,35,22,0
2021-03-08,PETROPOLIS,210,125,0
2021-03-08,PINHEIRAL,150,40,0
2021-03-08,PIRAI,48,0,0
2021-03-08,PORCIUNCULA,17,1,0
2021-03-08,PORTO REAL,3,1,0
2021-03-08,QUATIS,90,0,0
2021-03-08,QUEIMADOS,231,2,0
2021-03-08,QUISSAMA,66,7,0
2021-03-08,RESENDE,11,0,0
2021-03-08,RIO BONITO,50,18,0
2021-03-08,RIO CLARO,1,29,0
2021-03-08,RIO DAS FLORES,5,102,0
2021-03-08,RIO DAS OSTRAS,30,0,0
2021-03-08,RIO DE JANEIRO,23808,6366,0
2021-03-08,SANTO ANTONIO DE PADUA,114,0,0
2021-03-08,SAO FIDELIS,138,8,0
2021-03-08,SAO FRANCISCO DE ITABAPOANA,40,3,0
2021-03-08,SAO GONCALO,1535,359,0
2021-03-08,SAO JOAO DA BARRA,50,2,0
2021-03-08,SAO JOAO DE MERITI,261,49,0
2021-03-08,SAO JOSE DE UBA,40,0,0
2021-03-08,SAO JOSE DO VALE DO RIO PRETO,64,1,0
2021-03-08,SAO PEDRO DA ALDEIA,557,6,0
2021-03-08,SAPUCAIA,6,35,0
2021-03-08,SAQUAREMA,475,1,0
2021-03-08,SEROPEDICA,38,1,0
2021-03-08,SILVA JARDIM,62,0,0
2021-03-08,SUMIDOURO,34,0,0
2021-03-08,TANGUA,124,2,0
2021-03-08,TERESOPOLIS,44,35,0
2021-03-08,TRAJANO DE MORAES,71,3,0
2021-03-08,TRES RIOS,70,1,0
2021-03-08,VALENCA,171,1,0
2021-03-08,VARRE-SAI,28,7,0
2021-03-08,VOLTA REDONDA,373,96,0
2021-03-09,ANGRA DOS REIS,272,21,0
2021-03-09,APERIBE,38,0,0
2021-03-09,ARARUAMA,25,31,0
2021-03-09,AREAL,57,1,0
2021-03-09,ARMACAO DOS BUZIOS,43,2,0
2021-03-09,ARRAIAL DO CABO,9,2,0
2021-03-09,BARRA DO PIRAI,53,11,0
2021-03-09,BARRA MANSA,96,29,0
2021-03-09,BELFORD ROXO,1055,191,0
2021-03-09,BOM JARDIM,153,1,0
2021-03-09,BOM JESUS DO ITABAPOANA,34,6,0
2021-03-09,CABO FRIO,80,4,0
2021-03-09,CACHOEIRAS DE MACACU,24,10,0
2021-03-09,CAMBUCI,50,0,0
2021-03-09,CAMPOS DOS GOYTACAZES,1003,73,0
2021-03-09,CARAPEBUS,1,1,0
2021-03-09,CARMO,232,0,0
2021-03-09,CASIMIRO DE ABREU,15,0,0
2021-03-09,CONCEICAO DE MACABU,46,6,0
2021-03-09,CORDEIRO,126,1,0
2021-03-09,DUAS BARRAS,3,19,0
2021-03-09,DUQUE DE CAXIAS,61,102,0
2021-03-09,ENGENHEIRO PAULO DE FRONTIN,11,0,0
2021-03-09,IGUABA GRANDE,75,0,0
2021-03-09,ITABORAI,769,17,0
2021-03-09,ITAGUAI,272,3,0
2021-03-09,ITAOCARA,11,2,0
2021-03-09,ITAPERUNA,862,21,0
2021-03-09,ITATIAIA,37,1,0
2021-03-09,JAPERI,197,26,0
2021-03-09,LAJE DO MURIAE,8,7,0
2021-03-09,MACAE,80,0,0
2021-03-09,MACUCO,30,14,0
2021-03-09,MAGE,269,64,0
2021-03-09,MANGARATIBA,23,13,0
2021-03-09,MARICA,107,7,0
2021-03-09,MENDES,8,0,0
2021-03-09,MESQUITA,210,2,0
2021-03-09,MIGUEL PEREIRA,12,0,0
2021-03-09,MIRACEMA,15,1,0
2021-03-09,NILOPOLIS,335,28,0
2021-03-09,NITEROI,789,96,0
2021-03-09,NOVA FRIBURGO,280,50,0
2021-03-09,NOVA IGUACU,592,74,0
2021-03-09,PARACAMBI,83,0,0
2021-03-09,PARAIBA DO SUL,161,39,0
2021-03-09,PARATY,60,3,0
2021-03-09,PATY DO ALFERES,7,3,0
2021-03-09,PETROPOLIS,760,53,0
2021-03-09,PINHEIRAL,103,49,0
2021-03-09,PIRAI,21,0,0
2021-03-09,PORCIUNCULA,10,21,0
2021-03-09,PORTO REAL,2,1,0
2021-03-09,QUEIMADOS,282,3,0
2021-03-09,QUISSAMA,49,22,0
2021-03-09,RESENDE,29,1,0
2021-03-09,RIO BONITO,42,35,0
2021-03-09,RIO CLARO,4,8,0
2021-03-09,RIO DAS FLORES,61,0,0
2021-03-09,RIO DAS OSTRAS,10,0,0
2021-03-09,RIO DE JANEIRO,6776,9148,0
2021-03-09,SANTA MARIA MADALENA,10,0,0
2021-03-09,SANTO ANTONIO DE PADUA,96,1,0
2021-03-09,SAO FIDELIS,7,3,0
2021-03-09,SAO FRANCISCO DE ITABAPOANA,42,1,0
2021-03-09,SAO GONCALO,622,398,0
2021-03-09,SAO JOAO DA BARRA,24,38,0
2021-03-09,SAO JOAO DE MERITI,338,34,0
2021-03-09,SAO JOSE DE UBA,11,0,0
2021-03-09,SAO JOSE DO VALE DO RIO PRETO,36,0,0
2021-03-09,SAO PEDRO DA ALDEIA,277,2,0
2021-03-09,SAO SEBASTIAO DO ALTO,8,0,0
2021-03-09,SAPUCAIA,8,12,0
2021-03-09,SAQUAREMA,324,1,0
2021-03-09,SEROPEDICA,77,0,0
2021-03-09,SILVA JARDIM,22,1,0
2021-03-09,SUMIDOURO,21,2,0
2021-03-09,TANGUA,119,3,0
2021-03-09,TERESOPOLIS,27,16,0
2021-03-09,TRAJANO DE MORAES,37,0,0
2021-03-09,TRES RIOS,55,1,0
2021-03-09,VALENCA,103,6,0
2021-03-09,VARRE-SAI,41,0,0
2021-03-09,VOLTA REDONDA,197,68,0
2021-03-10,ANGRA DOS REIS,771,32,0
2021-03-10,APERIBE,60,2,0
2021-03-10,ARARUAMA,24,36,0
2021-03-10,AREAL,21,0,0
2021-03-10,ARMACAO DOS BUZIOS,115,2,0
2021-03-10,ARRAIAL DO CABO,12,3,0
2021-03-10,BARRA MANSA,28,0,0
2021-03-10,BELFORD ROXO,962,582,0
2021-03-10,BOM JARDIM,129,0,0
2021-03-10,BOM JESUS DO ITABAPOANA,226,6,0
2021-03-10,CABO FRIO,257,3,0
2021-03-10,CACHOEIRAS DE MACACU,20,31,0
2021-03-10,CAMBUCI,33,7,0
2021-03-10,CAMPOS DOS GOYTACAZES,1303,55,0
2021-03-10,CARAPEBUS,10,11,0
2021-03-10,CARDOSO MOREIRA,33,36,0
2021-03-10,CARMO,220,1,0
2021-03-10,CASIMIRO DE ABREU,7,19,0
2021-03-10,COMENDADOR LEVY GASPARIAN,0,32,0
2021-03-10,CONCEICAO DE MACABU,26,4,0
2021-03-10,CORDEIRO,35,60,0
2021-03-10,DUAS BARRAS,6,5,0
2021-03-10,DUQUE DE CAXIAS,151,401,0
2021-03-10,ENGENHEIRO PAULO DE FRONTIN,3,0,0
2021-03-10,IGUABA GRANDE,25,0,0
2021-03-10,ITABORAI,155,601,0
2021-03-10,ITAGUAI,237,11,0
2021-03-10,ITAOCARA,2,1,0
2021-03-10,ITAPERUNA,37,10,0
2021-03-10,ITATIAIA,81,1,0
2021-03-10,JAPERI,124,42,0
2021-03-10,LAJE DO MURIAE,13,29,0
2021-03-10,MACAE,31,0,0
2021-03-10,MACUCO,3,7,0
2021-03-10,MAGE,259,15,0
2021-03-10,MANGARATIBA,15,17,0
2021-03-10,MARICA,260,3,0
2021-03-10,MENDES,67,10,0
2021-03-10,MESQUITA,50,160,0
2021-03-10,MIGUEL PEREIRA,31,17,0
2021-03-10,MIRACEMA,53,1,0
2021-03-10,NATIVIDADE,2,3,0
2021-03-10,NILOPOLIS,451,122,0
2021-03-10,NITEROI,2097,231,0
2021-03-10,NOVA IGUACU,1578,157,0
2021-03-10,PARAIBA DO SUL,126,55,0
2021-03-10,PARATY,79,4,0
2021-03-10,PATY DO ALFERES,24,7,0
2021-03-10,PETROPOLIS,532,75,0
2021-03-10,PINHEIRAL,30,4,0
2021-03-10,PIRAI,61,0,0
2021-03-10,PORCIUNCULA,97,20,0
2021-03-10,PORTO REAL,2,1,0
2021-03-10,QUATIS,0,20,0
2021-03-10,QUEIMADOS,242,3,0
2021-03-10,QUISSAMA,57,4,0
2021-03-10,RESENDE,627,6,0
2021-03-10,RIO BONITO,76,15,0
2021-03-10,RIO CLARO,70,2,0
2021-03-10,RIO DAS FLORES,27,3,0
2021-03-10,RIO DAS OSTRAS,66,56,0
2021-03-10,RIO DE JANEIRO,22352,7975,0
2021-03-10,SANTA MARIA MADALENA,29,0,0
2021-03-10,SANTO ANTONIO DE PADUA,42,1,0
2021-03-10,SAO FRANCISCO DE ITABAPOANA,38,0,0
2021-03-10,SAO GONCALO,740,446,0
2021-03-10,SAO JOAO DA BARRA,87,29,0
2021-03-10,SAO JOAO DE MERITI,90,698,0
2021-03-10,SAO JOSE DE UBA,8,11,0
2021-03-10,SAO JOSE DO VALE DO RIO PRETO,22,3,0
2021-03-10,SAO PEDRO DA ALDEIA,303,0,0
2021-03-10,SAPUCAIA,34,20,0
2021-03-10,SAQUAREMA,336,2,0
2021-03-10,SEROPEDICA,70,1,0
2021-03-10,SILVA JARDIM,10,2,0
2021-03-10,SUMIDOURO,11,0,0
2021-03-10,TERESOPOLIS,20,33,0
2021-03-10,TRAJANO DE MORAES,31,0,0
2021-03-10,TRES RIOS,86,90,0
2021-03-10,VALENCA,252,1,0
2021-03-10,VARRE-SAI,38,5,0
2021-03-10,VASSOURAS,1,0,0
2021-03-10,VOLTA REDONDA,32,178,0
2021-03-11,ANGRA DOS REIS,625,8,0
2021-03-11,APERIBE,20,10,0
2021-03-11,ARARUAMA,231,24,0
2021-03-11,AREAL,50,0,0
2021-03-11,ARMACAO DOS BUZIOS,76,11,0
2021-03-11,ARRAIAL DO CABO,134,4,0
2021-03-11,BARRA DO PIRAI,60,101,0
2021-03-11,BARRA MANSA,10,18,0
2021-03-11,BELFORD ROXO,834,405,0
2021-03-11,BOM JARDIM,0,9,0
2021-03-11,BOM JESUS DO ITABAPOANA,42,5,0
2021-03-11,CABO FRIO,609,14,0
2021-03-11,CACHOEIRAS DE MACACU,42,44,0
2021-03-11,CAMBUCI,19,47,0
2021-03-11,CAMPOS DOS GOYTACAZES,1051,139,0
2021-03-11,CANTAGALO,2,4,0
2021-03-11,CARAPEBUS,23,33,0
2021-03-11,CARDOSO MOREIRA,17,38,0
2021-03-11,CARMO,95,0,0
2021-03-11,CASIMIRO DE ABREU,8,325,0
2021-03-11,COMENDADOR LEVY GASPARIAN,3,15,0
2021-03-11,CONCEICAO DE MACABU,76,2,0
2021-03-11,CORDEIRO,159,0,0
2021-03-11,DUQUE DE CAXIAS,1223,27,0
2021-03-11,GUAPIMIRIM,46,4,0
2021-03-11,IGUABA GRANDE,3,51,0
2021-03-11,ITABORAI,156,402,0
2021-03-11,ITAGUAI,366,38,0
2021-03-11,ITALVA,0,9,0
2021-03-11,ITAOCARA,59,155,0
2021-03-11,ITAPERUNA,61,188,0
2021-03-11,ITATIAIA,29,11,0
2021-03-11,JAPERI,89,48,0
2021-03-11,LAJE DO MURIAE,29,28,0
2021-03-11,MACAE,249,403,0
2021-03-11,MAGE,300,73,0
2021-03-11,MANGARATIBA,179,23,0
2021-03-11,MARICA,117,66,0
2021-03-11,MENDES,49,0,0
2021-03-11,MESQUITA,90,253,0
2021-03-11,MIGUEL PEREIRA,3,19,0
2021-03-11,MIRACEMA,20,2,0
2021-03-11,NATIVIDADE,1,28,0
2021-03-11,NILOPOLIS,375,15,0
2021-03-11,NITEROI,776,775,0
2021-03-11,NOVA FRIBURGO,12,37,0
2021-03-11,NOVA IGUACU,419,218,0
2021-03-11,PARACAMBI,7,9,0
2021-03-11,PARAIBA DO SUL,227,57,0
2021-03-11,PARATY,90,4,0
2021-03-11,PATY DO ALFERES,17,33,0
2021-03-11,PETROPOLIS,629,69,0
2021-03-11,PINHEIRAL,2,34,0
2021-03-11,PIRAI,39,0,0
2021-03-11,PORCIUNCULA,64,31,0
2021-03-11,PORTO REAL,21,2,0
2021-03-11,QUEIMADOS,347,7,0
2021-03-11,QUISSAMA,9,75,0
2021-03-11,RESENDE,85,319,0
2021-03-11,RIO BONITO,55,24,0
2021-03-11,RIO CLARO,29,21,0
2021-03-11,RIO DAS FLORES,1,0,0
2021-03-11,RIO DAS OSTRAS,32,0,0
2021-03-11,RIO DE JANEIRO,8432,12171,0
2021-03-11,SANTA MARIA MADALENA,110,30,0
2021-03-11,SANTO ANTONIO DE PADUA,34,0,0
2021-03-11,SAO FIDELIS,25,1,0
2021-03-11,SAO FRANCISCO DE ITABAPOANA,33,0,0
2021-03-11,SAO GONCALO,1864,652,0
2021-03-11,SAO JOAO DA BARRA,53,48,0
2021-03-11,SAO JOAO DE MERITI,73,492,0
2021-03-11,SAO JOSE DE UBA,9,20,0
2021-03-11,SAO JOSE DO VALE DO RIO PRETO,20,0,0
2021-03-11,SAO PEDRO DA ALDEIA,134,63,0
2021-03-11,SAPUCAIA,48,4,0
2021-03-11,SAQUAREMA,405,2,0
2021-03-11,SEROPEDICA,90,150,0
2021-03-11,SILVA JARDIM,2,0,0
2021-03-11,SUMIDOURO,53,11,0
2021-03-11,TANGUA,33,34,0
2021-03-11,TERESOPOLIS,32,32,0
2021-03-11,TRAJANO DE MORAES,11,13,0
2021-03-11,TRES RIOS,32,135,0
2021-03-11,VALENCA,83,50,0
2021-03-11,VARRE-SAI,20,10,0
2021-03-11,VASSOURAS,18,11,0
2021-03-11,VOLTA REDONDA,40,153,0
2021-03-12,ANGRA DOS REIS,430,13,0
2021-03-12,ARARUAMA,196,28,0
2021-03-12,AREAL,9,20,0
2021-03-12,ARMACAO DOS BUZIOS,82,45,0
2021-03-12,ARRAIAL DO CABO,64,30,0
2021-03-12,BARRA DO PIRAI,37,119,0
2021-03-12,BARRA MANSA,774,21,0
2021-03-12,BELFORD ROXO,663,320,0
2021-03-12,BOM JARDIM,133,10,0
2021-03-12,BOM JESUS DO ITABAPOANA,0,4,0
2021-03-12,CABO FRIO,691,10,0
2021-03-12,CACHOEIRAS DE MACACU,28,28,0
2021-03-12,CAMBUCI,22,9,0
2021-03-12,CAMPOS DOS GOYTACAZES,1069,199,0
2021-03-12,CANTAGALO,222,2,0
2021-03-12,CARAPEBUS,3,17,0
2021-03-12,CARDOSO MOREIRA,9,14,0
2021-03-12,CASIMIRO DE ABREU,41,94,0
2021-03-12,COMENDADOR LEVY GASPARIAN,10,12,0
2021-03-12,CONCEICAO DE MACABU,38,4,0
2021-03-12,CORDEIRO,2,18,0
2021-03-12,DUAS BARRAS,8,2,0
2021-03-12,DUQUE DE CAXIAS,487,21,0
2021-03-12,ENGENHEIRO PAULO DE FRONTIN,55,2,0
2021-03-12,IGUABA GRANDE,98,63,0
2021-03-12,ITABORAI,45,63,0
2021-03-12,ITAGUAI,329,36,0
2021-03-12,ITALVA,8,5,0
2021-03-12,ITAOCARA,136,5,0
2021-03-12,ITAPERUNA,38,5,0
2021-03-12,ITATIAIA,34,21,0
2021-03-12,JAPERI,66,39,0
2021-03-12,LAJE DO MURIAE,26,5,0
2021-03-12,MACAE,64,113,0
2021-03-12,MACUCO,42,2,0
2021-03-12,MAGE,431,47,0
2021-03-12,MANGARATIBA,102,0,0
2021-03-12,MARICA,184,56,0
2021-03-12,MENDES,59,0,0
2021-03-12,MESQUITA,138,106,0
2021-03-12,MIGUEL PEREIRA,137,1,0
2021-03-12,MIRACEMA,57,1,0
2021-03-12,NATIVIDADE,0,11,0
2021-03-12,NILOPOLIS,436,63,0
2021-03-12,NITEROI,2513,233,0
2021-03-12,NOVA FRIBURGO,71,74,0
2021-03-12,NOVA IGUACU,877,126,0
2021-03-12,PARACAMBI,59,27,0
2021-03-12,PARAIBA DO SUL,48,52,0
2021-03-12,PARATY,61,2,0
2021-03-12,PATY DO ALFERES,17,15,0
2021-03-12,PETROPOLIS,515,35,0
2021-03-12,PINHEIRAL,247,10,0
2021-03-12,PIRAI,7,4,0
2021-03-12,PORCIUNCULA,22,17,0
2021-03-12,PORTO REAL,14,16,0
2021-03-12,QUATIS,88,10,0
2021-03-12,QUEIMADOS,413,0,0
2021-03-12,QUISSAMA,4,13,0
2021-03-12,RESENDE,627,145,0
2021-03-12,RIO BONITO,477,10,0
2021-03-12,RIO CLARO,29,30,0
2021-03-12,RIO DAS FLORES,71,1,0
2021-03-12,RIO DAS OSTRAS,16,98,0
2021-03-12,RIO DE JANEIRO,3326,12080,0
2021-03-12,SANTA MARIA MADALENA,19,0,0
2021-03-12,SANTO ANTONIO DE PADUA,28,2,0
2021-03-12,SAO FIDELIS,119,0,0
2021-03-12,SAO FRANCISCO DE ITABAPOANA,38,16,0
2021-03-12,SAO GONCALO,875,167,0
2021-03-12,SAO JOAO DA BARRA,45,54,0
2021-03-12,SAO JOAO DE MERITI,161,388,0
2021-03-12,SAO JOSE DE UBA,39,10,0
2021-03-12,SAO JOSE DO VALE DO RIO PRETO,0,2,0
2021-03-12,SAO PEDRO DA ALDEIA,330,30,0
2021-03-12,SAPUCAIA,33,5,0
2021-03-12,SAQUAREMA,445,10,0
2021-03-12,SEROPEDICA,71,73,0
2021-03-12,SILVA JARDIM,23,0,0
2021-03-12,SUMIDOURO,16,13,0
2021-03-12,TANGUA,49,12,0
2021-03-12,TERESOPOLIS,513,6,0
2021-03-12,TRAJANO DE MORAES,4,18,0
2021-03-12,TRES RIOS,26,74,0
2021-03-12,VALENCA,622,66,0
2021-03-12,VARRE-SAI,11,0,0
2021-03-12,VASSOURAS,108,10,0
2021-03-12,VOLTA REDONDA,1243,104,0
2021-03-13,ANGRA DOS REIS,146,0,0
2021-03-13,ARARUAMA,0,46,0
2021-03-13,ARRAIAL DO CABO,1,0,0
2021-03-13,BARRA DO PIRAI,2,1,0
2021-03-13,BARRA MANSA,556,141,0
2021-03-13,BELFORD ROXO,42,4,0
2021-03-13,BOM JARDIM,0,1,0
2021-03-13,BOM JESUS DO ITABAPOANA,1,0,0
2021-03-13,CABO FRIO,16,0,0
2021-03-13,CACHOEIRAS DE MACACU,0,1,0
2021-03-13,CAMBUCI,1,0,0
2021-03-13,CAMPOS DOS GOYTACAZES,0,3,0
2021-03-13,COMENDADOR LEVY GASPARIAN,61,1,0
2021-03-13,DUQUE DE CAXIAS,13,1,0
2021-03-13,ENGENHEIRO PAULO DE FRONTIN,0,8,0
2021-03-13,ITABORAI,2,2,0
2021-03-13,ITAPERUNA,1,0,0
2021-03-13,JAPERI,0,1,0
2021-03-13,LAJE DO MURIAE,1,0,0
2021-03-13,MACAE,7,0,0
2021-03-13,MAGE,1,0,0
2021-03-13,MENDES,1,0,0
2021-03-13,MESQUITA,0,3,0
2021-03-13,NILOPOLIS,120,5,0
2021-03-13,NITEROI,4,7,0
2021-03-13,NOVA IGUACU,18,0,0
2021-03-13,PARAIBA DO SUL,239,7,0
2021-03-13,PARATY,0,2,0
2021-03-13,PETROPOLIS,254,7,0
2021-03-13,PORTO REAL,1,0,0
2021-03-13,RESENDE,389,2,0
2021-03-13,RIO BONITO,0,1,0
2021-03-13,RIO DAS OSTRAS,17,17,0
2021-03-13,RIO DE JANEIRO,2530,4240,0
2021-03-13,SANTO ANTONIO DE PADUA,0,1,0
2021-03-13,SAO GONCALO,329,62,0
2021-03-13,SAO JOAO DA BARRA,3,75,0
2021-03-13,SAO JOAO DE MERITI,2,3,0
2021-03-13,SAQUAREMA,1,0,0
2021-03-13,SEROPEDICA,0,1,0
2021-03-13,SILVA JARDIM,3,0,0
2021-03-13,TERESOPOLIS,449,4,0
